"ID","City","Group_size","Age","MPI#Mean","TOM","BUMO","BUMO_Previous","MostFavourite","Gender","MPI#detail","Age#group","Age#Group#2","MPI","MPI#2","Occupation","Occupation#group","Year","MPI_Mean_Use","MPI#detail_imp","Age_imp"
758482,"Đà Nẵng",3,17,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","16 - 19","16 - 19","4.5M – 8.9M","2","Pupil / Student","None Working",2019,5499,FALSE,FALSE
769578,"Hải Phòng",3,43,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Housewife","None Working",2019,5499,FALSE,FALSE
789849,"Hải Phòng",3,35,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,5499,FALSE,FALSE
799951,"Đà Nẵng",3,37,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Housewife","None Working",2019,5499,FALSE,FALSE
801651,"Hà Nội",3,56,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Housewife","None Working",2019,5499,FALSE,FALSE
808380,"Hải Phòng",3,35,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,5499,FALSE,FALSE
811860,"Cần Thơ",3,49,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Housewife","None Working",2019,5499,FALSE,FALSE
815658,"Hà Nội",3,49,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,5499,FALSE,FALSE
816390,"Cần Thơ",3,38,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,5499,FALSE,FALSE
816870,"Nha Trang",3,26,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,5499,FALSE,FALSE
817646,"Hà Nội",3,37,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,5499,FALSE,FALSE
818161,"Đà Nẵng",3,53,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Agriculture / Forestry","Other Occupations",2019,5499,FALSE,FALSE
820298,"Nha Trang",3,22,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Pupil / Student","None Working",2019,5499,FALSE,FALSE
823958,"Cần Thơ",3,24,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Freelance","Self Employed - Small Business and Freelance",2019,5499,FALSE,FALSE
824937,"Hải Phòng",3,48,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Freelance","Self Employed - Small Business and Freelance",2019,5499,FALSE,FALSE
824946,"Hải Phòng",3,42,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Freelance","Self Employed - Small Business and Freelance",2019,5499,FALSE,FALSE
830994,"Cần Thơ",3,49,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Freelance","Self Employed - Small Business and Freelance",2019,5499,FALSE,FALSE
832113,"Hải Phòng",3,35,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,5499,FALSE,FALSE
834833,"Hồ Chí Minh",3,16,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","16 - 19","16 - 19","4.5M – 8.9M","2","Pupil / Student","None Working",2019,5499,FALSE,FALSE
840384,"Cần Thơ",3,31,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Housewife","None Working",2019,5499,FALSE,FALSE
844617,"Cần Thơ",3,34,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Housewife","None Working",2019,5499,FALSE,FALSE
846912,"Cần Thơ",3,22,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,5499,FALSE,FALSE
847035,"Cần Thơ",3,28,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Housewife","None Working",2019,5499,FALSE,FALSE
849399,"Cần Thơ",3,23,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,5499,FALSE,FALSE
849570,"Cần Thơ",3,28,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Housewife","None Working",2019,5499,FALSE,FALSE
853002,"Cần Thơ",3,26,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Professional","White Collar",2019,5499,FALSE,FALSE
853862,"Hà Nội",3,49,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,5499,FALSE,FALSE
368352,"Hồ Chí Minh",3,35,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,6999,FALSE,FALSE
368448,"Hải Phòng",3,39,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,6999,FALSE,FALSE
369377,"Hải Phòng",3,45,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,6999,FALSE,FALSE
372188,"Đà Nẵng",3,51,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,6999,FALSE,FALSE
386309,"Đà Nẵng",3,29,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Lecturer / Teacher","White Collar",2018,6999,FALSE,FALSE
391973,"Hải Phòng",3,57,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,6999,FALSE,FALSE
392042,"Hải Phòng",3,34,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,6999,FALSE,FALSE
392344,"Hà Nội",3,48,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,6999,FALSE,FALSE
394595,"Hải Phòng",3,33,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,6999,FALSE,FALSE
407599,"Hải Phòng",3,47,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,6999,FALSE,FALSE
411334,"Hà Nội",3,33,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Professional","White Collar",2018,6999,FALSE,FALSE
411662,"Hà Nội",3,45,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,6999,FALSE,FALSE
415227,"Đà Nẵng",3,45,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Lecturer / Teacher","White Collar",2018,6999,FALSE,FALSE
415301,"Hải Phòng",3,39,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,6999,FALSE,FALSE
417511,"Cần Thơ",3,25,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,6999,FALSE,FALSE
418153,"Đà Nẵng",3,28,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Housewife","None Working",2018,6999,FALSE,FALSE
430877,"Đà Nẵng",3,33,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,6999,FALSE,FALSE
433695,"Hà Nội",3,33,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,6999,FALSE,FALSE
435058,"Hải Phòng",3,49,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,6999,FALSE,FALSE
435971,"Hà Nội",3,30,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,6999,FALSE,FALSE
436240,"Nha Trang",3,21,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Housewife","None Working",2018,6999,FALSE,FALSE
439070,"Hà Nội",3,28,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,6999,FALSE,FALSE
440048,"Hà Nội",3,33,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,6999,FALSE,FALSE
442781,"Cần Thơ",3,24,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,6999,FALSE,FALSE
443650,"Hà Nội",3,35,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,6999,FALSE,FALSE
444459,"Hà Nội",3,28,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,6999,FALSE,FALSE
445295,"Cần Thơ",3,31,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,6999,FALSE,FALSE
446881,"Hải Phòng",3,37,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Lecturer / Teacher","White Collar",2018,6999,FALSE,FALSE
449036,"Nha Trang",3,32,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Military / Police","Other Occupations",2018,6999,FALSE,FALSE
449249,"Hà Nội",3,31,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,6999,FALSE,FALSE
451424,"Hà Nội",3,36,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,6999,FALSE,FALSE
451438,"Hà Nội",3,31,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,6999,FALSE,FALSE
452125,"Hà Nội",3,30,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,6999,FALSE,FALSE
452396,"Nha Trang",3,46,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2018,6999,FALSE,FALSE
452761,"Hà Nội",3,39,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,6999,FALSE,FALSE
455712,"Hà Nội",3,28,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,6999,FALSE,FALSE
456548,"Hồ Chí Minh",3,26,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,6999,FALSE,FALSE
458090,"Hồ Chí Minh",3,29,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,6999,FALSE,FALSE
458622,"Nha Trang",3,33,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Lecturer / Teacher","White Collar",2018,6999,FALSE,FALSE
725118,"Hà Nội",3,34,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,6999,FALSE,FALSE
729216,"Đà Nẵng",3,36,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,6999,FALSE,FALSE
731768,"Hải Phòng",3,55,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,6999,FALSE,FALSE
733988,"Hà Nội",3,50,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,6999,FALSE,FALSE
764663,"Hà Nội",3,39,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,6999,FALSE,FALSE
778086,"Hà Nội",3,43,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,6999,FALSE,FALSE
789278,"Hải Phòng",3,33,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Lecturer / Teacher","White Collar",2019,6999,FALSE,FALSE
796840,"Hồ Chí Minh",3,59,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Housewife","None Working",2019,6999,FALSE,FALSE
799587,"Nha Trang",3,46,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Freelance","Self Employed - Small Business and Freelance",2019,6999,FALSE,FALSE
799930,"Đà Nẵng",3,59,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Freelance","Self Employed - Small Business and Freelance",2019,6999,FALSE,FALSE
802582,"Hà Nội",3,41,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Professional","White Collar",2019,6999,FALSE,FALSE
803152,"Nha Trang",3,27,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Civil servant - Staff level","White Collar",2019,6999,FALSE,FALSE
803638,"Hà Nội",3,43,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,6999,FALSE,FALSE
806537,"Hà Nội",3,38,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,6999,FALSE,FALSE
810002,"Hà Nội",3,44,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Housewife","None Working",2019,6999,FALSE,FALSE
812745,"Nha Trang",3,28,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Freelance","Self Employed - Small Business and Freelance",2019,6999,FALSE,FALSE
814055,"Hải Phòng",3,33,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Lecturer / Teacher","White Collar",2019,6999,FALSE,FALSE
814990,"Cần Thơ",3,28,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,6999,FALSE,FALSE
815746,"Đà Nẵng",3,31,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Freelance","Self Employed - Small Business and Freelance",2019,6999,FALSE,FALSE
818272,"Hà Nội",3,46,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,6999,FALSE,FALSE
818802,"Đà Nẵng",3,53,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Freelance","Self Employed - Small Business and Freelance",2019,6999,FALSE,FALSE
821747,"Hà Nội",3,37,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,6999,FALSE,FALSE
824297,"Cần Thơ",3,34,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Civil servant - Staff level","White Collar",2019,6999,FALSE,FALSE
824554,"Hải Phòng",3,29,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,6999,FALSE,FALSE
826747,"Hải Phòng",3,56,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Freelance","Self Employed - Small Business and Freelance",2019,6999,FALSE,FALSE
828717,"Hà Nội",3,50,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,6999,FALSE,FALSE
831785,"Hà Nội",3,45,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,6999,FALSE,FALSE
836139,"Cần Thơ",3,29,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,6999,FALSE,FALSE
841431,"Cần Thơ",3,28,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Lecturer / Teacher","White Collar",2019,6999,FALSE,FALSE
842434,"Cần Thơ",3,32,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Professional","White Collar",2019,6999,FALSE,FALSE
847066,"Cần Thơ",3,39,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,6999,FALSE,FALSE
849042,"Cần Thơ",3,26,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,6999,FALSE,FALSE
360921,"Cần Thơ",3,36,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2018,6999,FALSE,FALSE
362512,"Cần Thơ",3,40,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Semi-skilled labor","Blue Collar",2018,6999,FALSE,FALSE
365304,"Cần Thơ",3,38,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2018,6999,FALSE,FALSE
365737,"Cần Thơ",3,28,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2018,6999,FALSE,FALSE
366453,"Cần Thơ",3,48,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2018,6999,FALSE,FALSE
366455,"Cần Thơ",3,40,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2018,6999,FALSE,FALSE
383346,"Nha Trang",3,40,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Semi-skilled labor","Blue Collar",2018,6999,FALSE,FALSE
385726,"Đà Nẵng",3,34,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2018,6999,FALSE,FALSE
386763,"Cần Thơ",3,35,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2018,6999,FALSE,FALSE
386832,"Cần Thơ",3,26,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Semi-skilled labor","Blue Collar",2018,6999,FALSE,FALSE
387044,"Nha Trang",3,27,6999,"Other","Other",NA,"Other","Male","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2018,6999,FALSE,FALSE
394747,"Đà Nẵng",3,47,6999,"Other","Other",NA,"Other","Female","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2018,6999,FALSE,FALSE
